"","Species","GrowthForm_CTD","Abund_CTD","family_molecules","family_morphology","larval","MeanPCcover","Growth_rate","Colony_fecundity","Colony_area","Polyps_per_area","Polyp_fecundity","Eggs_per_area","Colony_maximum_diameter","Corallite_width_minimum","Corallite_width_maximum"
"153","Acropora russelli",NA,NA,NA,NA,NA,NA,35.3729097619048,29808.2345116352,493.513132164598,127.465333333333,6.60673265714286,2604.1977,100.163333333333,0.5,1
"154","Acropora samoensis","digitate","common","Acroporidae","Acroporidae","spawner",0.082,29.6516855625949,15098.7227166653,322.7476647221,65.2077555,9.1053394857143,2211.0925,100,0.8,1.8
"155","Acropora sarmentosa","corymbose","common","Acroporidae","Acroporidae","spawner",0.066,21.2626610010414,10357.2296818773,263.433904926912,67.3704295,83.400155057143,2222.5705,30,1,2
"156","Acropora scherzeriana",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"157","Acropora schmitti",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"158","Acropora secale","branching_closed","common","Acroporidae","Acroporidae","spawner",0.208,39.3745898809524,34087.7229536497,563.701006178479,123.940512166667,6.70947265714287,2604.1977,100,0.3,1.2
"159","Acropora sekiseiensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"160","Acropora selago","corymbose","uncommon","Acroporidae","Acroporidae","spawner",0.123,38.7117738095239,29035.8655443012,515.265188857296,124.963897,6.56701265714287,2604.1977,75,0.5,0.9
"161","Acropora seriata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"162","Acropora simplex",NA,NA,NA,NA,NA,NA,34.75749,29808.2345116352,492.53324328274,126.227333333333,6.60673265714286,2604.1977,100,0.6,0.8
"163","Acropora solitaryensis","tables_or_plates","rare","Acroporidae","Acroporidae","spawner",0.26,16.7,30301.5901580258,416.826649137602,99.0267583333333,8.14697328571429,2604.1977,204,0.5,1.1
"164","Acropora speciosa","corymbose","uncommon","Acroporidae","Acroporidae",NA,0.097,40.3,33330.6681950386,555.847472769925,122.2307125,30.4802026571429,2604.1977,50,0.3,0.8
"165","Acropora spicifera","tables_or_plates","uncommon","Acroporidae","Acroporidae","spawner",0.227,111,52377.9939959577,662.127171453296,108.6948455,11.4540408857143,2604.1977,366.944444444444,0.5,1.1
"166","Acropora squarrosa",NA,NA,NA,NA,NA,NA,33.3679098214286,36397.6091391002,573.222061256907,129.260230333333,6.79448088571429,2604.1977,162.623333333333,0.4,0.8
"167","Acropora stoddarti",NA,NA,NA,NA,NA,NA,23.8000403772378,19250.493771553,339.861124494732,69.0750888333333,8.90637708571429,2211.0925,200,0.7,1.3
"168","Acropora striata","branching_closed","rare","Acroporidae","Acroporidae","spawner",0.184,32.1543008928572,31577.1808689348,498.422410729114,130.529230333333,8.28189062857143,2604.1977,168.79,0.8,1.1
"169","Acropora subglabra","hispidose","uncommon","Acroporidae","Acroporidae",NA,0.306,38.5208386904762,34087.7229536497,562.655751759632,127.943230333333,6.63822265714286,2604.1977,100.4,0.3,0.8
"170","Acropora subulata","tables_or_plates","common","Acroporidae","Acroporidae","spawner",0.283,71.4944287114846,50035.5396968742,581.749813568362,122.403563666667,8.30623062857143,2604.1977,250,0.8,1.2
"171","Acropora suharsonoi","corymbose","uncommon","Acroporidae","Acroporidae",NA,0.04,34.75749,29808.2345116352,492.53324328274,126.227333333333,6.60673265714286,2604.1977,99.7533333333333,0.6,0.8
"172","Acropora tanegashimensis",NA,NA,NA,NA,NA,NA,34.75749,29808.2345116352,492.53324328274,126.227333333333,6.60673265714286,2604.1977,99.7533333333333,0.6,0.8
"173","Acropora tenella",NA,NA,NA,NA,NA,NA,34.3669298809524,29808.2345116352,493.513132164598,125.237666666667,6.60673265714286,2604.1977,95.65,0.5,0.8
"174","Acropora tenuis","corymbose","uncommon","Acroporidae","Acroporidae","spawner",0.219,31.3301902976191,31577.1808689348,498.422410729114,125.8888455,8.28189062857143,2604.1977,164.173333333333,0.8,1.2
"175","Acropora teres",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"176","Acropora tizardi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"177","Isopora togianensis",NA,NA,NA,NA,NA,NA,30.3403135119048,31577.1808689348,498.422410729114,127.1888455,8.28189062857143,2604.1977,150,0.8,1.2
"178","Acropora torihalimeda",NA,NA,NA,NA,NA,NA,35.9410794444445,28344.8068690002,479.835397735717,124.440563666667,7.94842505714286,2604.1977,101.4869,0.8,0.8
"179","Acropora torresiana",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"180","Acropora tortuosa","branching_closed","uncommon","Acroporidae","Acroporidae","spawner",0.117,26.4259690492511,15188.3120127664,307.240956931732,64.4359286666666,14.4169541714286,2205.4575,109.5466,1,1.3
"181","Acropora tumida",NA,NA,NA,NA,NA,NA,8.3,11668.440988253,176.310161094867,32.8906905,174.1795724,1489.0276,200,1.2,1.4
"182","Acropora turaki",NA,NA,NA,NA,NA,NA,60.3445603641457,42351.4403754759,621.93542617638,124.115230333333,6.86675088571429,2604.1977,200,0.4,0.8
"183","Acropora tutuilensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"184","Acropora valenciennesi","branching_open","common","Acroporidae","Acroporidae","spawner",0.542,179.333333333333,47097.8671983157,620.585352222063,104.603127333333,10.3709232857143,2604.1977,333.333333333333,0.8,1.5
"185","Acropora valida","corymbose","common","Acroporidae","Acroporidae","spawner",0.548,34.3,30311.0324757091,494.725556671013,118.7807125,30.3677826571429,2604.1977,50,0.5,0.9
"186","Acropora variabilis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"187","Acropora variolosa",NA,NA,NA,NA,NA,NA,34.9208470833334,30110.5552018158,490.394749384311,128.1018455,6.69193354285715,2604.1977,142.903333333333,0.7,1.2
"188","Acropora vaughani",NA,NA,NA,NA,NA,NA,37.29585125,32675.0966540562,512.100145157995,127.991897,6.82309088571429,2604.1977,155.866666666667,0.5,1.1
"189","Acropora vermiculata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"190","Acropora verweyi","corymbose","common","Acroporidae","Acroporidae",NA,0.054,32.1543008928572,31577.1808689348,498.422410729114,130.529230333333,8.28189062857143,2604.1977,168.79,0.8,1.1
"191","Acropora walindii",NA,NA,NA,NA,NA,NA,36.9453951190477,34087.7229536497,562.655751759632,127.943230333333,6.63822265714286,2604.1977,100,0.3,0.5
"192","Acropora willisae",NA,NA,NA,NA,NA,NA,40.8285785714286,33315.3539863157,576.387104956207,129.895230333333,6.59850265714287,2604.1977,70,0.2,1
"193","Acropora yongei","branching_closed","common","Acroporidae","Acroporidae","spawner",0.324,59.34,37531.0121053105,540.144255272346,122.483563666667,8.33427062857143,2604.1977,200,0.8,1.2
"194","Agaricia agaricites",NA,NA,NA,NA,NA,NA,2.78169230769231,7626.81832617008,139.866511041129,11.8670066666667,779.328053542857,760.6188,34.955,3,5.5
"195","Agaricia fragilis",NA,NA,NA,NA,NA,NA,4.72962771256465,7314.78856477922,123.713541941376,12.605485,779.328053542857,802.9348,4.74,3.5,5
"196","Agaricia grahamae",NA,NA,NA,NA,NA,NA,10.1166230370681,12538.0007288317,181.092416738655,9.62163,401.507111771428,946.3876,190.911783333333,4.7,6.5
"197","Agaricia humilis",NA,NA,NA,NA,NA,NA,5.28811086349387,7266.00963556483,126.492000932739,16.5896916666667,749.576135314285,965.7831,12,1.6,6
"198","Agaricia lamarcki",NA,NA,NA,NA,NA,NA,4.83333333333333,7314.78856477922,144.751853161336,11.16799,877.775820885714,720.6819,11.21,4.6,7.9
"199","Agaricia tenuifolia",NA,NA,NA,NA,NA,NA,7.8142760312952,8380.19681832073,157.535800882859,6.71121666666667,490.011173542857,617.9653,114.698408333333,3.5,5.1
"200","Agaricia undata",NA,NA,NA,NA,NA,NA,6.42313532467118,8380.19681832073,160.539368776274,5.85742166666667,772.853452657142,490.9978,110.487383333333,3.3,6
"201","Alveopora allingi","columnar","uncommon","Acroporidae","Poritidae",NA,0.01,11.7521793856999,26811.959806197,148.6077342044,19.9834553333333,163.201711514286,1488.5851,523.17025,2.4,3.7
"202","Alveopora catalai",NA,NA,NA,NA,NA,NA,18.5744124704239,26750.2547421347,159.812562477753,41.4520801666667,83.8227521428572,1889.147,833.333333333333,2,4.1
"203","Alveopora daedalea",NA,NA,NA,NA,NA,NA,25.4516963299233,18931.1789966934,335.322821622282,46.7887938333333,15.9345732857143,2211.0925,162.1283,1.5,2.2
"204","Alveopora excelsa",NA,NA,NA,NA,NA,NA,18.9430102201681,12160.8755781155,185.232366725169,50.8157705,16.0961334,1927.3318,200,1.7,2
"205","Alveopora fenestrata",NA,NA,NA,NA,NA,NA,11.6047627190332,26811.959806197,148.6077342044,19.9834553333333,163.201711514286,1488.5851,505.761916666667,2.4,3.4
"206","Alveopora gigas","columnar","uncommon","Acroporidae","Poritidae","spawner",0.083,19.3618597090812,12494.9190547686,188.791671590898,36.6718201666667,132.821343914286,1759.9946,179.209016666667,2,6.6
"207","Alveopora japonica",NA,NA,NA,NA,NA,NA,3.06524813810995,7263.17333251912,134.291220371251,21.3037933333333,628.788507971428,1392.5929,4,1.7,2.7
"208","Alveopora marionensis","submassive","rare","Acroporidae","Poritidae",NA,0.01,16.4929571698169,26504.2333143254,150.052525184288,35.1057671666667,35.7196156857143,1972.4508,529.077533333334,2,3.4
"209","Alveopora minuta",NA,NA,NA,NA,NA,NA,20.1299775292089,10269.7963116247,245.336447935578,82.3805409999999,79.5934910000001,2198.1686,10,0.9,1.3
"210","Alveopora ocellata",NA,NA,NA,NA,NA,NA,19.9975395926781,6766.97316906447,149.87124410996,60.108014,36.6509869428573,2022.9398,63.915125,1.2,1.5
"211","Alveopora spongiosa","columnar","uncommon","Acroporidae","Poritidae",NA,0.016,24.2532208751188,17774.8740667947,328.420253903429,72.5721403333333,7.93663708571429,2211.0925,150,0.7,1.5
"212","Alveopora tizardi",NA,NA,NA,NA,NA,NA,18.6681211668032,8787.55145543167,235.458397237039,51.4926211666667,16.8324001142857,1964.0035,139.94,1.4,1.5
"213","Alveopora verrilliana",NA,NA,NA,NA,NA,NA,32.2583006856422,40633.0095176639,448.607637237205,82.0048845,14.2682024,2604.1977,258.168766666667,1,2.1
"214","Alveopora viridis",NA,NA,NA,NA,NA,NA,28.7103452259164,19662.5697969047,334.639862283838,49.6739641666667,13.9132032857143,2211.0925,196.37765,1.1,1.7
"215","Anacropora forbesi","branching_closed","uncommon","Acroporidae","Acroporidae",NA,0.307,36.9453951190477,34087.7229536497,562.655751759632,127.943230333333,6.63822265714286,2604.1977,99.57,0.2,0.5
"216","Anacropora matthai","branching_closed","rare","Acroporidae","Acroporidae",NA,0.068,33.2115419047619,29808.2345116352,493.513132164598,126.417666666667,6.60673265714286,2604.1977,96.45,0.5,0.6
"217","Anacropora pillai",NA,NA,NA,NA,NA,NA,34.7737595424837,29035.8655443012,513.240045556591,119.062230333333,6.56701265714287,2604.1977,82.1966666666667,0.6,0.6
"218","Anacropora puertogalerae","branching_closed","uncommon","Acroporidae","Acroporidae","spawner",0.023,34.3669298809524,29808.2345116352,493.513132164598,125.237666666667,6.60673265714286,2604.1977,95.65,0.5,0.8
"219","Anacropora reticulata",NA,NA,NA,NA,NA,NA,35.4878222619048,29808.2345116352,493.513132164598,127.835333333333,6.60673265714286,2604.1977,99.33,0.5,0.9
"220","Anacropora spinosa",NA,NA,NA,NA,NA,NA,35.4878222619048,29808.2345116352,493.513132164598,127.835333333333,6.60673265714286,2604.1977,99.33,0.5,0.9
"221","Anacropora spumosa",NA,NA,NA,NA,NA,NA,34.8272642857143,29808.2345116352,493.513132164598,125.827666666667,6.60673265714286,2604.1977,98.48,0.5,0.7
"222","Anomastraea irregularis",NA,NA,NA,NA,NA,NA,7.42287482969761,9858.92641940715,187.771304957461,4.65308333333333,653.429373542857,500.3758,129.499633333333,3.2,5.4
"223","Astrangia poculata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"224","Astreopora cucullata","massive","rare","Acroporidae","Acroporidae",NA,0.054,8.44756625381869,9129.10975297887,162.889562173983,20.1396316666667,207.981341514286,1133.4832,123.167408333333,1.8,2.3
"225","Astreopora expansa",NA,NA,NA,NA,NA,NA,17.2874479683005,26680.3832050595,169.220254823787,38.3786823333334,33.1507965714286,1914.4808,327.597666666667,2.1,2.3
"226","Astreopora gracilis","massive","uncommon","Acroporidae","Acroporidae","spawner",0.058,18.0601421794666,9311.06269191073,177.591865821403,53.5073275,16.0718934,1927.3318,133.755083333333,1.4,1.6
"227","Astreopora incrustans",NA,NA,NA,NA,NA,NA,30.4172714293184,21018.0814221284,420.833536453753,85.2789999999999,5.48786620000001,2211.0925,100,0.7,0.9
"228","Astreopora listeri","massive","common","Acroporidae","Acroporidae","spawner",0.047,31.1537440838978,40633.0095176639,432.559039591878,72.0120825,18.6168324,2604.1977,289.552333333333,1.3,1.6
"229","Astreopora macrostoma",NA,NA,NA,NA,NA,NA,17.5606332061397,12017.8233226888,176.301379050586,48.0567268333334,18.2016698571428,1878.528,178.107075,2.3,2.5
"230","Astreopora moretonensis","laminar","rare","Acroporidae","Acroporidae",NA,0.03,13.0851902777778,14079.6465297057,167.826337638376,24.5640668333333,108.814776828571,1927.3318,218.515641666667,2.1,2.5
"231","Astreopora myriophthalma","massive","common","Acroporidae","Acroporidae","spawner",0.122,7.75,8422.38203404233,146.519864904134,19.2673783333333,373.761389742857,1181.0993,91.077,2.1,2.3
"232","Astreopora ocellata","massive","rare","Acroporidae","Acroporidae",NA,0.079,28.399386670695,33544.1283957405,427.309514457843,73.2217101666667,14.4457415142857,2604.1977,239.173266666667,1.1,2.5
"233","Astreopora randalli",NA,NA,NA,NA,NA,NA,27.7933950085251,14444.0831082195,306.359213390191,54.1265878333333,13.7463641714286,2211.0925,111.479933333333,1.1,1.5
"234","Astreopora scabra",NA,NA,NA,NA,NA,NA,16.0722761117162,26504.2333143254,180.621290150254,32.023134,40.7209494857143,1902.3028,435.454358333333,1.6,2.5
"235","Astreopora suggesta",NA,NA,NA,NA,NA,NA,28.16871114237,16623.3949439204,331.355371586567,52.2262675,13.8826532857143,2211.0925,139.590466666667,1.1,1.6
"236","Australogyra zelli",NA,NA,NA,NA,NA,NA,21.6530242383513,13225.9755820007,212.720336141198,33.2171118333334,193.6020186,1593.5434,200,5,7.2
"237","Parascolymia rowleyensis",NA,NA,NA,NA,NA,NA,2.9272024813405,8380.19681832073,159.653559529775,4.62254333333333,1290.12496088571,627.2739,101.333333333333,8.5,13.4
"238","Balanophyllia europaea",NA,NA,NA,NA,NA,NA,1.16166666666667,7263.17333251912,138.603403344096,25.64746,629.312147971428,1380.9478,2,1.4,2.2
"239","Dipsastraea amicorum",NA,NA,NA,NA,NA,NA,9.42100317802155,12483.4434004794,170.994628233423,6.51858,677.463511771428,753.1278,184.357216666667,6,13.2
"240","Dipsastraea laddi",NA,NA,NA,NA,NA,NA,10.639602032103,12483.4434004794,178.819654377627,11.6079583333333,563.092591771428,903.592,196.611783333333,5.5,6.8
"241","Blastomussa merleti",NA,NA,NA,NA,NA,NA,7.10198703368314,9196.03919396186,160.539368776274,3.92079166666667,925.136622657143,510.6358,126.465116666667,3.8,6
"242","Blastomussa wellsi",NA,NA,NA,NA,NA,NA,5.46579356620391,7626.81832617008,145.036818365847,8.35832166666666,1239.65125088571,731.35,54.4813666666667,10,18.9
"243","Boninastrea boninensis",NA,NA,NA,NA,NA,NA,6.7460552905345,8380.19681832073,158.389859529775,6.43629666666667,1002.37220088571,547.3859,102.036683333333,5.1,6.5
"244","Cantharellus doederleini",NA,NA,NA,NA,NA,NA,5.0493289493775,7314.78856477922,146.015553161336,12.6192633333333,1764.96724,784.03,5,51.2,53.3
"245","Cantharellus jebbi",NA,NA,NA,NA,NA,NA,3.02077001013844,7314.78856477922,144.751853161336,10.7668133333333,1320.18217088571,818.048,20,14.701,20
"246","Cantharellus noumeae",NA,NA,NA,NA,NA,NA,6.00761291790896,7314.78856477922,144.751853161336,12.3695333333333,1764.96724,777.46,20,94.9304999999999,200
"247","Catalaphyllia jardinei",NA,NA,NA,NA,NA,NA,2.67692489737275,8380.19681832073,159.653559529775,4.54654333333333,1427.98581088571,604.027,100,12.3,21.3
"248","Caulastraea connata",NA,NA,NA,NA,NA,NA,5.98854765114196,11996.338980584,172.367929810757,3.34069,1701.22906,577.915,158.634116666667,17.5,27.5
"249","Caulastraea curvata",NA,NA,NA,"Faviidae",NA,0.01,2.74176319562622,8380.19681832073,159.653559529775,4.61212833333333,1290.12496088571,627.2739,100,7.8,13.9
"250","Caulastraea echinulata",NA,NA,NA,NA,NA,NA,5.39036878265413,7790.49031122696,145.036818365847,8.14444666666666,1184.41586088571,739.0869,64.3627333333333,9.4,13.8
"251","Caulastraea furcata",NA,NA,NA,NA,NA,NA,4.69545225063443,26936.3886716245,160.539252120225,3.31868333333333,1291.17224088571,696.8349,500,7.2,12.8
"252","Caulastraea tumida",NA,NA,NA,"Faviidae",NA,0.01,2.67752335822714,8380.19681832073,159.653559529775,4.56350833333333,1535.97814,598.392,100,15,25
"253","Cladocora arbuscula",NA,NA,NA,NA,NA,NA,6.32692016974242,11993.5026775383,134.82157754998,12.96723,710.340245314285,831.8201,162.32475,2.4,2.9
"254","Cladocora caespitosa",NA,NA,NA,NA,NA,NA,3.46,7626.81832617008,119.188860389866,13.2493583333333,744.964413542857,770.9557,50,2.6,4.5
"255","Coeloseris mayeri","massive","common","Agariciidae","Agariciidae",NA,0.348,5.5396239483505,9804.36909105486,168.833522199613,2.01666,1290.12496088571,638.1489,135.706016666667,8.1,11.9
"256","Colpophyllia natans",NA,NA,NA,NA,NA,NA,8.63931034482759,9804.36909105486,172.979377020925,2.47587166666667,952.881711771428,628.5738,134.915,8.7,12.9
"257","Coscinaraea columna","massive","common","Coscinaraeidae","Siderastreidae","spawner",0.107,6.48376688644274,8380.19681832073,160.539368776274,5.90142166666667,772.853452657142,490.9978,110.237383333333,3.5,6
"258","Coscinaraea crassa","encrusting","rare","Coscinaraeidae","Siderastreidae",NA,0.08,3.13512533848336,8380.19681832073,159.653559529775,4.62254333333333,1290.12496088571,627.2739,101.333333333333,8.6,14.3
"259","Coscinaraea exesa","columnar","common","Coscinaraeidae","Siderastreidae",NA,0.159,4.21951658943169,8380.19681832073,163.317340710289,9.13073166666666,772.853452657142,526.4347,90.8504833333333,2.6,6.1
"260","Coscinaraea marshae",NA,NA,NA,NA,NA,NA,8.18370747271507,8380.19681832073,165.723327638186,10.4204016666667,490.011173542857,615.3953,100.782716666667,3,5.3
"261","Coscinaraea mcneilli",NA,NA,NA,NA,NA,NA,4.58140931881844,8380.19681832073,161.803068776274,5.90417,757.559001771428,510.1978,103.408,4.2,5.8
